model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,outliers,Fwd Act Data Pkts,20.0,0.9345249063783878,0.0018746352427689889,20,0.000419181183584828,0.0008773563003983902,0.9336475500779894,0.9354022626787862
cnn_lstm,binary,outliers,Fwd Act Data Pkts,35.0,0.9352191687082392,0.00615160830995174,20,0.0013755414352004686,0.002879041311709909,0.9323401273965293,0.9380982100199491
cnn_lstm,binary,outliers,Fwd Act Data Pkts,50.0,0.9352831143420197,0.0029741576346832416,20,0.0006650418646951714,0.0013919486199955495,0.9338911657220241,0.9366750629620153
cnn_lstm,binary,outliers,Fwd Act Data Pkts,75.0,0.9350907704738527,0.004067737578575473,20,0.000909573774032515,0.0019037597883090013,0.9331870106855437,0.9369945302621617
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,5.0,0.9342099414271361,0.0060017102871053945,20,0.0013420232183227441,0.0028088868775239567,0.9314010545496121,0.9370188283046601
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,10.0,0.9337881803882144,0.0069917159773470235,20,0.0015633952204719324,0.0032722238029947357,0.9305159565852197,0.9370604041912092
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,20.0,0.9339241909129742,0.005935420996979403,20,0.0013272004824325518,0.0027778625347536427,0.9311463283782205,0.9367020534477278
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,35.0,0.9348568549511984,0.006137445343482166,20,0.001372374499621567,0.0028724128393645063,0.931984442111834,0.9377292677905629
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,50.0,0.934559750862906,0.005785003876754675,19,0.0013271709098297186,0.0027882826156280073,0.931771468247278,0.937348033478534
cnn_lstm,binary,outliers,Fwd Blk Rate Avg,75.0,0.9332542017997044,0.006156080649870971,20,0.0013765414808082571,0.0028811344312225156,0.9303730673684819,0.9361353362309269
cnn_lstm,binary,outliers,Fwd Seg Size Min,5.0,0.9332805394655634,0.004914189947986754,20,0.0010988462778044538,0.0022999116915417566,0.9309806277740217,0.9355804511571052
cnn_lstm,binary,outliers,Fwd Seg Size Min,10.0,0.93260306981143,0.005714798054349049,20,0.001277867692720801,0.002674607819215882,0.9299284619922141,0.935277677630646
cnn_lstm,binary,outliers,Fwd Seg Size Min,20.0,0.9361154318633618,0.006696461799839631,20,0.0014973743793172004,0.0031340405943656117,0.9329813912689962,0.9392494724577274
cnn_lstm,binary,outliers,Fwd Seg Size Min,35.0,0.9348520198345754,0.005909744116509613,20,0.0013214589574144931,0.002765845384781859,0.9320861744497936,0.9376178652193573
cnn_lstm,binary,outliers,Fwd Seg Size Min,50.0,0.9332637676815281,0.006006397692747365,20,0.0013430713540881004,0.002811080650893133,0.930452687030635,0.9360748483324212
cnn_lstm,binary,outliers,Fwd Seg Size Min,75.0,0.9274658585016669,0.015220447858311718,20,0.0034033956059176087,0.007123388869853096,0.9203424696318138,0.9345892473715199
cnn_lstm,binary,outliers,Idle Mean,5.0,0.9319329030535076,0.005843804395821508,20,0.0013067143876268979,0.00273498464554452,0.9291979184079631,0.9346678876990522
cnn_lstm,binary,outliers,Idle Mean,10.0,0.9306165739974238,0.004655722760913408,20,0.001041051257779538,0.002178945324404598,0.9284376286730193,0.9327955193218284
cnn_lstm,binary,outliers,Idle Mean,20.0,0.9319897957547207,0.0046703657919488955,20,0.001044325539058737,0.00218579847388286,0.9298039972808378,0.9341755942286036
cnn_lstm,binary,outliers,Idle Mean,35.0,0.932088318889418,0.0034019445453184996,20,0.0007606979259016779,0.001592159057050721,0.9304961598323673,0.9336804779464687
cnn_lstm,binary,outliers,Idle Mean,50.0,0.9306629420158729,0.008374663823601618,20,0.0018726317598281525,0.0039194633183692856,0.9267434786975036,0.9345824053342421
cnn_lstm,binary,outliers,Idle Mean,75.0,0.9317133496637492,0.006030516568504121,20,0.0013484644986613982,0.002822368632213947,0.9288909810315352,0.9345357182959632
cnn_lstm,binary,outliers,Init Fwd Win Byts,5.0,0.9326168127930806,0.004127264126988679,20,0.0009228843149043011,0.0019316190705308347,0.9306851937225498,0.9345484318636115
cnn_lstm,binary,outliers,Init Fwd Win Byts,10.0,0.931330084228177,0.005107217055609364,20,0.0011420084512188862,0.0023902511587387066,0.9289398330694383,0.9337203353869157
cnn_lstm,binary,outliers,Init Fwd Win Byts,20.0,0.9328470253985686,0.005707154539393125,20,0.0012761585508179528,0.002671030544100823,0.9301759948544678,0.9355180559426693
cnn_lstm,binary,outliers,Init Fwd Win Byts,35.0,0.9212586160840954,0.012155637133149754,20,0.002718083093954351,0.005689013297527016,0.9155696027865684,0.9269476293816225
cnn_lstm,binary,outliers,Init Fwd Win Byts,50.0,0.9263891118278662,0.0073753928068278395,20,0.0016491879676830024,0.0034517900866012767,0.922937321741265,0.9298409019144674
cnn_lstm,binary,outliers,Init Fwd Win Byts,75.0,0.9187373730967361,0.013353581581232808,20,0.002985951615872569,0.006249668557320645,0.9124877045394154,0.9249870416540568
cnn_lstm,binary,outliers,PSH Flag Cnt,5.0,0.932052014634961,0.005117302511782232,20,0.0011442636277775489,0.002394971297522925,0.929657043337438,0.934446985932484
cnn_lstm,binary,outliers,PSH Flag Cnt,10.0,0.9334299568288396,0.004079351823865802,20,0.0009121707982301682,0.00190919542242457,0.9315207614064149,0.9353391522512642
cnn_lstm,binary,outliers,PSH Flag Cnt,20.0,0.9319359662257332,0.0044384591518587466,19,0.0010182523635781854,0.0021392688331689407,0.9297966973925642,0.9340752350589021
cnn_lstm,binary,outliers,PSH Flag Cnt,35.0,0.9295869660102086,0.008103593616813317,20,0.0018120186189227957,0.003792598556441134,0.9257943674537675,0.9333795645666497
cnn_lstm,binary,outliers,PSH Flag Cnt,50.0,0.9284589981333496,0.008151232632181125,20,0.0018226710265971534,0.0038148943019409285,0.9246441038314087,0.9322738924352906
cnn_lstm,binary,outliers,PSH Flag Cnt,75.0,0.928623292708042,0.005861812481813333,20,0.0013107411180691363,0.0027434126892207436,0.9258798800188213,0.9313667053972627
cnn_lstm,binary,outliers,Protocol,5.0,0.9327614885534071,0.005246607334268618,20,0.0011731770650673591,0.0024554878172661243,0.930306000736141,0.9352169763706732
cnn_lstm,binary,outliers,Protocol,10.0,0.9324753600446709,0.006440219313198963,20,0.0014400768174319888,0.0030141154190809153,0.92946124462559,0.9354894754637518
cnn_lstm,binary,outliers,Protocol,20.0,0.9331248683817821,0.00604564697225184,20,0.0013518477597920897,0.0028294498791428292,0.9302954185026393,0.9359543182609249
cnn_lstm,binary,outliers,Protocol,35.0,0.933580354246544,0.005835217995683987,20,0.001304794410187947,0.0027309660865808745,0.9308493881599631,0.9363113203331248
cnn_lstm,binary,outliers,Protocol,50.0,0.935667145562773,0.00709719432128485,20,0.0015869808951918406,0.0033215891875229536,0.9323455563752501,0.9389887347502959
cnn_lstm,binary,outliers,Protocol,75.0,0.9334347259875564,0.0053342833503432835,20,0.0011927820182612908,0.0024965214558865722,0.9309382045316699,0.9359312474434429
cnn_lstm,binary,outliers,Timestamp,5.0,0.9399143842994514,0.005356693655670198,20,0.0011977931148720413,0.002507009801631837,0.9374073744978195,0.9424213941010833
cnn_lstm,binary,outliers,Timestamp,10.0,0.9473962047347639,0.007200036579936925,20,0.0016099771233224062,0.0033697208461608884,0.944026483888603,0.9507659255809249
cnn_lstm,binary,outliers,Timestamp,20.0,0.9508100522793818,0.00503709619480734,20,0.0011263289500794734,0.0023574335856927932,0.9484526186936889,0.9531674858650746
cnn_lstm,binary,outliers,Timestamp,35.0,0.9580151377294877,0.006683429464945884,20,0.0014944602606444045,0.0031279412738860492,0.9548871964556016,0.9611430790033737
cnn_lstm,binary,outliers,Timestamp,50.0,0.9679023062748779,0.0047442329690190075,20,0.0010608427419822155,0.002220369376913244,0.9656819368979647,0.9701226756517912
cnn_lstm,binary,outliers,Timestamp,75.0,0.9658261913488895,0.002578737531683556,20,0.0005766232416974449,0.0012068863152036482,0.9646193050336859,0.9670330776640931
cnn_lstm,multiclass,duplicated,Timestamp,5.0,0.8952375337592707,0.01532421490315079,20,0.003426598622526052,0.007171953341749403,0.8880655804175214,0.9024094871010201
cnn_lstm,multiclass,duplicated,Timestamp,10.0,0.9023529598162018,0.013952400332726652,20,0.0031198515593267476,0.006529924359854154,0.8958230354563477,0.9088828841760559
cnn_lstm,multiclass,duplicated,Timestamp,20.0,0.8699835659483067,0.010878625005122138,20,0.0024325345013182097,0.005091353224437133,0.8648922127238696,0.8750749191727438
cnn_lstm,multiclass,duplicated,Timestamp,35.0,0.8965826382922211,0.011235762337532663,20,0.002512392836575497,0.005258498641075638,0.8913241396511454,0.9018411369332967
cnn_lstm,multiclass,duplicated,Timestamp,50.0,0.8834835908924044,0.012680104681111274,20,0.0028353576028778103,0.005934471665672738,0.8775491192267316,0.8894180625580771
cnn_lstm,multiclass,duplicated,Timestamp,75.0,0.8740221554426526,0.010344843565240272,20,0.002313177342847853,0.0048415358206928515,0.8691806196219598,0.8788636912633454
cnn_lstm,multiclass,labels,Label,5.0,0.9022405533125768,0.01459139787150237,19,0.0033474962508880687,0.007032828653114988,0.8952077246594619,0.9092733819656917
cnn_lstm,multiclass,labels,Label,10.0,0.9028854702876242,0.016169712948163488,21,0.0035285206452698448,0.007360365088955856,0.8955251051986683,0.9102458353765801
cnn_lstm,multiclass,labels,Label,20.0,0.9050485834816631,0.014115887990584827,20,0.0031564085109720584,0.00660643893900363,0.8984421445426595,0.9116550224206666
cnn_lstm,multiclass,labels,Label,35.0,0.8945383171746315,0.014462454160411586,20,0.0032339030624154953,0.006768636899260326,0.8877696802753712,0.9013069540738918
cnn_lstm,multiclass,labels,Label,50.0,0.8754345109579391,0.019625233964423616,20,0.004388335721878889,0.009184892224711765,0.8662496187332274,0.8846194031826509
cnn_lstm,multiclass,labels,Label,75.0,0.890595917868166,0.014466369410623875,20,0.003234778538977855,0.0067704692927644155,0.8838254485754017,0.8973663871609304
cnn_lstm,multiclass,labels,Protocol,5.0,0.8942871233361961,0.01205664694928645,20,0.0026959482159319963,0.005642684465384833,0.8886444388708112,0.8999298078015809
cnn_lstm,multiclass,labels,Protocol,10.0,0.8968478697940203,0.008048946502784081,20,0.0017997991527484406,0.00376702291980618,0.8930808468742142,0.9006148927138264
cnn_lstm,multiclass,labels,Protocol,20.0,0.8948881345703793,0.007570606479622697,20,0.0016928390719336726,0.003543152897799414,0.8913449816725799,0.8984312874681787
cnn_lstm,multiclass,labels,Protocol,35.0,0.8954959095115751,0.015582729841160792,20,0.003484404319985003,0.0072929420570128365,0.8882029674545623,0.9027888515685879
cnn_lstm,multiclass,labels,Protocol,50.0,0.9022251714583133,0.015299491097822485,20,0.0034210702115883957,0.007160382244674235,0.8950647892136391,0.9093855537029875
cnn_lstm,multiclass,labels,Protocol,75.0,0.8812192771093178,0.017983058950806,20,0.004021134225738826,0.008416330660475892,0.8728029464488419,0.8896356077697937
cnn_lstm,multiclass,labels,label_generic,5.0,0.9054785106637466,0.013470844821043966,20,0.00301217247342053,0.0063045494428957405,0.8991739612208509,0.9117830601066423
cnn_lstm,multiclass,labels,label_generic,10.0,0.9060409264725943,0.01449015418241114,20,0.0032400969756324195,0.006781600908614266,0.89925932556398,0.9128225273812085
cnn_lstm,multiclass,labels,label_generic,20.0,0.8985564605705653,0.015523679947147127,20,0.0034712003622771317,0.007265305855916873,0.8912911547146484,0.9058217664264822
cnn_lstm,multiclass,labels,label_generic,35.0,0.8964924750707846,0.011764574068536171,20,0.002630638734357815,0.0055059901494691355,0.8909864849213154,0.9019984652202537
cnn_lstm,multiclass,labels,label_generic,50.0,0.8984983732876504,0.01144189260904821,20,0.002558484966508422,0.005354970577744164,0.8931434027099062,0.9038533438653945
cnn_lstm,multiclass,labels,label_generic,75.0,0.8301077637076861,0.0053347465263039046,20,0.00119288558755464,0.0024967382289088503,0.8276110254787773,0.832604501936595
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,5.0,0.8975457660573531,0.014251152945272542,19,0.0032694387114413177,0.006868835848084324,0.8906769302092689,0.9044146019054374
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,10.0,0.8992727874283929,0.015147827132751772,20,0.0033871571180248694,0.0070894013240863744,0.8921833861043065,0.9063621887524793
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,20.0,0.9004032315542201,0.013401465317958022,20,0.002996658744905997,0.006272078835941264,0.8941311527182788,0.9066753103901614
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,35.0,0.8970532436094197,0.015247611135532652,20,0.003409469499353377,0.007136101674918072,0.8899171419345017,0.9041893452843378
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,50.0,0.8980947286595811,0.012589774085881227,20,0.00281515906773957,0.005892195645764589,0.8922025330138165,0.9039869243053457
cnn_lstm,multiclass,missing,Bwd Byts_b Avg,75.0,0.8929536390242914,0.015115277694001002,20,0.0033798788422572503,0.0070741677178301305,0.8858794713064613,0.9000278067421215
cnn_lstm,multiclass,missing,Dst Port,5.0,0.8986824772438752,0.01573693348401481,20,0.0035188853027649713,0.007365111583390949,0.8913173656604843,0.9060475888272661
cnn_lstm,multiclass,missing,Dst Port,10.0,0.9013116970296403,0.012802040901573762,20,0.0028626233706651625,0.0059915395735135775,0.8953201574561267,0.9073032366031539
cnn_lstm,multiclass,missing,Dst Port,20.0,0.9016584001709296,0.010292046851245292,20,0.0023013716386997137,0.0048168261979315685,0.896841573972998,0.9064752263688611
cnn_lstm,multiclass,missing,Dst Port,35.0,0.8992985498021071,0.011348896270281876,20,0.0025376903529944097,0.005311446951457212,0.8939871028506499,0.9046099967535643
cnn_lstm,multiclass,missing,Dst Port,50.0,0.8994235188719722,0.01185213067127198,20,0.0026502169859174357,0.005546967900926679,0.8938765509710456,0.9049704867728989
cnn_lstm,multiclass,missing,Dst Port,75.0,0.8907953134674053,0.01606229869944742,20,0.003591639176687089,0.007517387191561331,0.8832779262758439,0.8983127006589666
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,5.0,0.8953854020718076,0.007005748868306448,19,0.001607229017935381,0.003376662867495401,0.8920087392043122,0.898762064939303
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,10.0,0.8933729727791544,0.014131277218951825,20,0.003159849647047046,0.006613641319583071,0.8867593314595713,0.8999866140987375
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,20.0,0.8976651393483536,0.010671604243834187,20,0.002386243251818848,0.004994464525726352,0.8926706748226272,0.90265960387408
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,35.0,0.8981758679905294,0.013187677679826738,20,0.0029488543757449294,0.006172023141381334,0.8920038448491481,0.9043478911319107
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,50.0,0.8926083640019129,0.012742085651435519,20,0.002849216969173451,0.00596347965270837,0.8866448843492045,0.8985718436546213
cnn_lstm,multiclass,missing,Fwd Act Data Pkts,75.0,0.8971438692691907,0.013289338634996978,20,0.002971586456386751,0.006219601932971416,0.8909242673362192,0.9033634712021621
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,5.0,0.8953689628693524,0.016801553462034394,20,0.0037569415668705836,0.007863369070466574,0.8875055937988858,0.903232331939819
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,10.0,0.9001548186371406,0.01745935350930719,20,0.0039040301290010383,0.008171228969133946,0.8919835896680067,0.9083260476062746
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,20.0,0.8959504963311916,0.015187605839428724,20,0.0033960519072435383,0.00710801833187994,0.8888424779993117,0.9030585146630715
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,35.0,0.8970279801380642,0.01833155874653303,20,0.004099061149077869,0.008579433585510542,0.8884485465525537,0.9056074137235747
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,50.0,0.8948419475074681,0.013671550631425972,20,0.0030570516569698642,0.006398482653606703,0.8884434648538615,0.9012404301610748
cnn_lstm,multiclass,missing,Fwd Blk Rate Avg,75.0,0.8974634400081383,0.017423097547347614,20,0.0038959230494479123,0.008154260656618251,0.88930917935152,0.9056177006647566
cnn_lstm,multiclass,missing,Fwd Seg Size Min,5.0,0.8987216304542323,0.014760665089362976,20,0.0033005850532923623,0.0069082039101614435,0.8918134265440708,0.9056298343643937
cnn_lstm,multiclass,missing,Fwd Seg Size Min,10.0,0.8952801366964411,0.01573541330780219,20,0.003518545381030052,0.0073644001190231465,0.887915736577418,0.9026445368154643
cnn_lstm,multiclass,missing,Fwd Seg Size Min,20.0,0.902623218101857,0.01516376854443774,20,0.0033907217260435826,0.007096862134414078,0.8955263559674429,0.909720080236271
cnn_lstm,multiclass,missing,Fwd Seg Size Min,35.0,0.8972071454698088,0.014335412365441006,20,0.0032054956534617145,0.006709179508996649,0.8904979659608122,0.9039163249788055
cnn_lstm,multiclass,missing,Fwd Seg Size Min,50.0,0.8896441225477668,0.015263926204212198,20,0.003413117659615881,0.007143737362101828,0.882500385185665,0.8967878599098686
cnn_lstm,multiclass,missing,Fwd Seg Size Min,75.0,0.8706757383298758,0.017479768996077793,20,0.00390859517062232,0.008180783711056664,0.8624949546188191,0.8788565220409325
cnn_lstm,multiclass,missing,Idle Mean,5.0,0.8987990232948541,0.01301562424159609,20,0.0029103820573803,0.0060914996536153105,0.8927075236412387,0.9048905229484694
cnn_lstm,multiclass,missing,Idle Mean,10.0,0.9016136749319793,0.012519536030419977,20,0.002799453361077694,0.005859323223929802,0.8957543517080495,0.9074729981559091
cnn_lstm,multiclass,missing,Idle Mean,20.0,0.8930396498244246,0.011576370085742532,20,0.002588555044441537,0.005417907974176106,0.8876217418502486,0.8984575577986007
cnn_lstm,multiclass,missing,Idle Mean,35.0,0.8958123943017255,0.011854671968847232,20,0.0026507852373303677,0.005548157264802897,0.8902642370369227,0.9013605515665284
cnn_lstm,multiclass,missing,Idle Mean,50.0,0.8941823458620186,0.013188077107984676,20,0.0029489436905962567,0.006172210079513578,0.888010135782505,0.9003545559415322
cnn_lstm,multiclass,missing,Idle Mean,75.0,0.8970735279642783,0.016736397986198023,20,0.003742372359562936,0.007832875369118005,0.8892406525951603,0.9049064033333963
cnn_lstm,multiclass,missing,Init Fwd Win Byts,5.0,0.9003124643322004,0.009748907772633267,20,0.0021799220485984048,0.004562629284451499,0.8957498350477489,0.9048750936166519
cnn_lstm,multiclass,missing,Init Fwd Win Byts,10.0,0.8948155121483584,0.014220648361104458,20,0.003179833641955054,0.006655468301628706,0.8881600438467298,0.9014709804499871
cnn_lstm,multiclass,missing,Init Fwd Win Byts,20.0,0.9005553578236732,0.013499209315451144,20,0.003018514967184716,0.006317824434909117,0.8942375333887641,0.9068731822585824
cnn_lstm,multiclass,missing,Init Fwd Win Byts,35.0,0.8958603258894648,0.012974191059659551,20,0.0029011173162468784,0.006072108327565193,0.8897882175618996,0.9019324342170301
cnn_lstm,multiclass,missing,Init Fwd Win Byts,50.0,0.8993678750488838,0.01638693846745126,20,0.0036642308356327237,0.007669323279883948,0.8916985517689999,0.9070371983287677
cnn_lstm,multiclass,missing,Init Fwd Win Byts,75.0,0.887757805057673,0.015508120476566271,20,0.0034677211588858615,0.007258023799528765,0.8804997812581442,0.8950158288572018
cnn_lstm,multiclass,missing,PSH Flag Cnt,5.0,0.8962478049434506,0.014695004700330052,20,0.003285902943961692,0.0068774739021628985,0.8893703310412877,0.9031252788456134
cnn_lstm,multiclass,missing,PSH Flag Cnt,10.0,0.8968545138052626,0.012907182440371395,20,0.0028861337334662065,0.006040747328384029,0.8908137664768786,0.9028952611336466
cnn_lstm,multiclass,missing,PSH Flag Cnt,20.0,0.8934133095281386,0.012259178042104517,20,0.002741235545041848,0.005737471934571659,0.8876758375935669,0.8991507814627102
cnn_lstm,multiclass,missing,PSH Flag Cnt,35.0,0.8976232046182653,0.011552935973845532,19,0.0026504252847993856,0.00556833689684716,0.8920548677214181,0.9031915415151125
cnn_lstm,multiclass,missing,PSH Flag Cnt,50.0,0.8863787039257636,0.014242125059404306,20,0.0031846359776881257,0.006665519705835369,0.8797131842199282,0.893044223631599
cnn_lstm,multiclass,missing,PSH Flag Cnt,75.0,0.8911070563339907,0.011436792723299428,20,0.0025573445973872465,0.005352583757742639,0.8857544725762481,0.8964596400917333
cnn_lstm,multiclass,missing,Protocol,5.0,0.8982000015526148,0.01501153071621114,20,0.003356680312777421,0.0070256126376019475,0.8911743889150129,0.9052256141902167
cnn_lstm,multiclass,missing,Protocol,10.0,0.9008849588401328,0.011040575852744417,20,0.0024687478117479222,0.005167148554256276,0.8957178102858765,0.906052107394389
cnn_lstm,multiclass,missing,Protocol,20.0,0.9044189141384301,0.013167603905931451,20,0.002944365743445447,0.006162628326007124,0.898256285812423,0.9105815424644372
cnn_lstm,multiclass,missing,Protocol,35.0,0.9039606935820077,0.018388634115909967,20,0.004111823589654643,0.008606145680630688,0.895354547901377,0.9125668392626384
cnn_lstm,multiclass,missing,Protocol,50.0,0.9061214409208832,0.012087960323224416,20,0.0027029500992050122,0.005657339575501415,0.9004641013453818,0.9117787804963846
cnn_lstm,multiclass,missing,Protocol,75.0,0.8851945693590073,0.025824475075207926,20,0.005774528175141391,0.012086226373429447,0.8731083429855778,0.8972807957324368
cnn_lstm,multiclass,missing,Timestamp,5.0,0.9304145060283187,0.005470222205445577,20,0.0012231788703405129,0.002560142798466675,0.9278543632298519,0.9329746488267854
cnn_lstm,multiclass,missing,Timestamp,10.0,0.9331041707344274,0.007189838718386588,20,0.0016076968121572376,0.0033649481000406546,0.9297392226343868,0.936469118834468
cnn_lstm,multiclass,missing,Timestamp,20.0,0.9366280983198239,0.005924195004361574,20,0.001324690274171714,0.002772608608482135,0.9338554897113417,0.939400706928306
cnn_lstm,multiclass,missing,Timestamp,35.0,0.934760987962499,0.01158354425685342,20,0.002590159237870153,0.005421265589610123,0.9293397223728889,0.940182253552109
cnn_lstm,multiclass,missing,Timestamp,50.0,0.930231076146881,0.017031857787325848,20,0.003808439179556975,0.007971154812563793,0.9222599213343172,0.9382022309594449
cnn_lstm,multiclass,missing,Timestamp,75.0,0.9352905181155495,0.009131330285114338,20,0.0020418275242518194,0.0042735941232120225,0.9310169239923375,0.9395641122387616
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,5.0,0.8972947705900385,0.01194081500818434,20,0.0026700474065049894,0.005588473448225463,0.891706297141813,0.9028832440382639
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,10.0,0.8968108871865048,0.010852954348536096,20,0.0024267943680028655,0.005079338987332606,0.8917315481991722,0.9018902261738374
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,20.0,0.8945008825287466,0.015345255421611447,20,0.003431303425482039,0.007181800607507535,0.8873190819212391,0.9016826831362541
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,35.0,0.8945707808836835,0.01578096768254667,20,0.003528731648890167,0.007385720222679014,0.8871850606610044,0.9019565011063625
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,50.0,0.8978872685369538,0.012726891636143479,20,0.002845819484069034,0.0059563686346603304,0.8919308999022935,0.9038436371716141
cnn_lstm,multiclass,noise,Bwd Byts_b Avg,75.0,0.8975768350807656,0.017341462771940715,20,0.0038776689587341367,0.008116054405662968,0.8894607806751026,0.9056928894864286
cnn_lstm,multiclass,noise,Dst Port,5.0,0.893387229049942,0.010119233812009493,20,0.0022627294683867554,0.004735947205952004,0.88865128184399,0.8981231762558941
cnn_lstm,multiclass,noise,Dst Port,10.0,0.8902298348452303,0.01729059249146513,20,0.003866294018216348,0.008092246381541771,0.8821375884636885,0.8983220812267722
cnn_lstm,multiclass,noise,Dst Port,20.0,0.8875389753911833,0.014964578900220387,20,0.0033461815675551827,0.007003638511310698,0.8805353368798726,0.894542613902494
cnn_lstm,multiclass,noise,Dst Port,35.0,0.8723085172948173,0.01757444103258376,20,0.003929764481541888,0.008225091588026567,0.8640834257067908,0.8805336088828438
cnn_lstm,multiclass,noise,Dst Port,50.0,0.8687664808354814,0.016912477091087893,20,0.0037817448443580428,0.007915282926875988,0.8608511979086053,0.8766817637623574
cnn_lstm,multiclass,noise,Dst Port,75.0,0.8486176511671177,0.016911161522923216,20,0.0037814506743735175,0.007914667222022293,0.8407029839450955,0.85653231838914
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,5.0,0.8956919309845842,0.011092833150912343,20,0.0024804328988503183,0.005191605722639448,0.8905003252619448,0.9008835367072237
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,10.0,0.8964619489870028,0.005379354360571825,20,0.0012028602025298514,0.002517615337985429,0.8939443336490174,0.8989795643249883
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,20.0,0.8934849049876421,0.013662727681363692,20,0.00305507878535973,0.006394353385870434,0.8870905516017716,0.8998792583735126
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,35.0,0.901182055563552,0.012782845059078701,20,0.002858331049794729,0.005982555642682521,0.8951994999208694,0.9071646112062346
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,50.0,0.9020930924684363,0.010868416151112833,20,0.002430251732164492,0.00508657533368774,0.8970065171347485,0.907179667802124
cnn_lstm,multiclass,noise,Fwd Act Data Pkts,75.0,0.9039256854518347,0.013563463302884018,20,0.0030328825955572482,0.006347896226697626,0.8975777892251371,0.9102735816785323
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,5.0,0.8961013721786071,0.010774934440947438,20,0.002409348586306216,0.005042824546593563,0.8910585476320135,0.9011441967252006
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,10.0,0.8961755821936052,0.011906002206803917,20,0.0026622630274676065,0.0055721805556515885,0.8906034016379536,0.9017477627492567
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,20.0,0.8951688953841106,0.013893908645768699,20,0.0031067724205110854,0.006502549407702027,0.8886663459764086,0.9016714447918126
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,35.0,0.8946684661487438,0.015780572062290346,20,0.003528643185511526,0.007385535066699584,0.8872829310820443,0.9020540012154434
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,50.0,0.89466043765563,0.014074017858245497,20,0.0031470460647582926,0.006586843113870115,0.8880735945417598,0.9012472807695001
cnn_lstm,multiclass,noise,Fwd Blk Rate Avg,75.0,0.8946510461029465,0.01729249721343387,20,0.0038667199269963827,0.008093137818863368,0.8865579082840832,0.9027441839218099
cnn_lstm,multiclass,noise,Fwd Seg Size Min,5.0,0.8940263031882465,0.010026201002492309,20,0.002241926699764934,0.004692406510828241,0.8893338966774182,0.8987187096990747
cnn_lstm,multiclass,noise,Fwd Seg Size Min,10.0,0.8939935446004812,0.017375257150679103,20,0.003885225611545778,0.008131870661768546,0.8858616739387126,0.9021254152622498
cnn_lstm,multiclass,noise,Fwd Seg Size Min,20.0,0.893005308569851,0.015487504129328228,20,0.003463111203498661,0.007248375052013605,0.8857569335178375,0.9002536836218646
cnn_lstm,multiclass,noise,Fwd Seg Size Min,35.0,0.8948090217564657,0.013995773697320166,20,0.0031295501384911457,0.006550223719338822,0.8882587980371269,0.9013592454758045
cnn_lstm,multiclass,noise,Fwd Seg Size Min,50.0,0.8870585223762315,0.011796816122118595,20,0.0026378482767122637,0.005521079895038273,0.8815374424811933,0.8925796022712698
cnn_lstm,multiclass,noise,Fwd Seg Size Min,75.0,0.8722997574250595,0.017583679222112243,20,0.00393183020351936,0.008229415193815136,0.8640703422312443,0.8805291726188746
cnn_lstm,multiclass,noise,Idle Mean,5.0,0.8957143881819769,0.008187300274615037,20,0.0018307359966241918,0.003831774478205602,0.8918826137037713,0.8995461626601825
cnn_lstm,multiclass,noise,Idle Mean,10.0,0.8949183763874388,0.01181326503969,20,0.002641526366496859,0.0055287782254317035,0.889389598162007,0.9004471546128705
