model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,missing,Init Fwd Win Byts,10.0,0.731022656991568,0.032107620757526045,20,0.007179482260961153,0.015026829070389443,0.7159958279211786,0.7460494860619574
cnn_lstm,binary,missing,Init Fwd Win Byts,20.0,0.7351079906436947,0.029241329936132123,20,0.006538560148969101,0.013685363672987902,0.7214226269707068,0.7487933543166826
cnn_lstm,binary,missing,Init Fwd Win Byts,35.0,0.7312604947753372,0.022572640703139506,20,0.005047395904389859,0.010564321040009953,0.7206961737353272,0.7418248158153471
cnn_lstm,binary,missing,Init Fwd Win Byts,50.0,0.7334998213798986,0.03450164673212011,20,0.007714802742870404,0.016147267715842954,0.7173525536640556,0.7496470890957415
cnn_lstm,binary,missing,Init Fwd Win Byts,75.0,0.7146459532176699,0.03189799848543376,20,0.007132609295961522,0.014928722827143777,0.6997172303905261,0.7295746760448136
cnn_lstm,binary,missing,PSH Flag Cnt,5.0,0.7377880007905863,0.018653443660738494,20,0.00417103680398738,0.008730080362567939,0.7290579204280183,0.7465180811531542
cnn_lstm,binary,missing,PSH Flag Cnt,10.0,0.7408122457469585,0.01286270712572447,20,0.0028761887507790847,0.006019932240399209,0.7347923135065593,0.7468321779873577
cnn_lstm,binary,missing,PSH Flag Cnt,20.0,0.7320165420903078,0.020326686669679267,20,0.004545185315074165,0.009513182196193634,0.7225033598941141,0.7415297242865014
cnn_lstm,binary,missing,PSH Flag Cnt,35.0,0.7321170406503579,0.019667312670311025,19,0.004511990969521201,0.00947934127323562,0.7226376993771223,0.7415963819235935
cnn_lstm,binary,missing,PSH Flag Cnt,50.0,0.7391473647325119,0.0143470376775111,20,0.003208095152266552,0.006714620322524579,0.7324327444099873,0.7458619850550364
cnn_lstm,binary,missing,PSH Flag Cnt,75.0,0.7240062596546091,0.02217260799800824,20,0.004957945872200194,0.010377099970969389,0.7136291596836397,0.7343833596255784
cnn_lstm,binary,missing,Protocol,5.0,0.7420790381732021,0.015018188480209778,20,0.0033581690340653315,0.007028728567067854,0.7350503096061343,0.7491077667402699
cnn_lstm,binary,missing,Protocol,10.0,0.7370182773092505,0.022494174425446486,20,0.005029850311303562,0.010527597691631474,0.726490679617619,0.747545875000882
cnn_lstm,binary,missing,Protocol,20.0,0.7460355910773078,0.017766067277055122,20,0.003972613412432984,0.008314775431087312,0.7377208156462205,0.754350366508395
cnn_lstm,binary,missing,Protocol,35.0,0.7543538845955503,0.020560427155755102,20,0.004597451276670106,0.00962257611104072,0.7447313084845096,0.763976460706591
cnn_lstm,binary,missing,Protocol,50.0,0.7504905397759413,0.023093559823092892,20,0.005163876960689372,0.010808118692727724,0.7396824210832136,0.761298658468669
cnn_lstm,binary,missing,Protocol,75.0,0.7186357533666617,0.0426462573801871,20,0.009535993048805043,0.01995906283381938,0.6986766905328423,0.7385948162004812
cnn_lstm,binary,missing,Timestamp,5.0,0.7794287199808622,0.013538184544529567,20,0.003027230093350514,0.006336065403611336,0.7730926545772508,0.7857647853844735
cnn_lstm,binary,missing,Timestamp,10.0,0.7836088548882252,0.022216014014912768,20,0.0049676517526432975,0.010397414612206016,0.7732114402760192,0.7940062695004312
cnn_lstm,binary,missing,Timestamp,20.0,0.7904746762488962,0.016451125565939334,20,0.003678583507182505,0.007699363766682662,0.7827753124822135,0.7981740400155789
cnn_lstm,binary,missing,Timestamp,35.0,0.7877307264112454,0.030627995092364444,20,0.006848627904105685,0.014334342942985159,0.7733963834682602,0.8020650693542306
cnn_lstm,binary,missing,Timestamp,50.0,0.7777313729968676,0.03835511758678906,20,0.008576465020905803,0.017950747590547305,0.7597806254063203,0.7956821205874148
cnn_lstm,binary,missing,Timestamp,75.0,0.7838749410553578,0.025849519620280207,20,0.0057801283056661094,0.012097947581325508,0.7717769934740323,0.7959728886366834
cnn_lstm,binary,noise,Bwd Byts_b Avg,5.0,0.7402256987990534,0.014073393073695546,20,0.0031469063586857947,0.006586550705699829,0.7336391480933536,0.7468122495047532
cnn_lstm,binary,noise,Bwd Byts_b Avg,10.0,0.7435034662879265,0.01225878776429371,20,0.0027411482762703405,0.005737289278933695,0.7377661770089928,0.7492407555668602
cnn_lstm,binary,noise,Bwd Byts_b Avg,20.0,0.7402455810665535,0.014114490176201167,20,0.003156095950173879,0.006605784741734576,0.7336397963248189,0.746851365808288
cnn_lstm,binary,noise,Bwd Byts_b Avg,35.0,0.7414496365574125,0.012211628475653298,20,0.002730603138753291,0.005715218052453466,0.735734418504959,0.7471648546098659
cnn_lstm,binary,noise,Bwd Byts_b Avg,50.0,0.7403335786473069,0.014493070712024022,20,0.003240749131479699,0.006782965886489844,0.733550612760817,0.7471165445337967
cnn_lstm,binary,noise,Bwd Byts_b Avg,75.0,0.7478689271957822,0.017064899744185905,20,0.0038158275857218455,0.007986618924390605,0.7398823082713917,0.7558555461201728
cnn_lstm,binary,noise,Dst Port,5.0,0.7177611353029876,0.0282183910081349,20,0.006309824050985846,0.013206613517797455,0.7045545217851901,0.7309677488207851
cnn_lstm,binary,noise,Dst Port,10.0,0.7103293005173307,0.02582137056013614,20,0.005773833984467623,0.012084773415650904,0.6982445271016797,0.7224140739329816
cnn_lstm,binary,noise,Dst Port,20.0,0.695424818548795,0.024629160264606813,20,0.005507247658039754,0.011526801821861029,0.683898016726934,0.7069516203706561
cnn_lstm,binary,noise,Dst Port,35.0,0.6337918625388077,0.04272401021282996,20,0.009553379110728304,0.019995452279636197,0.6137964102591715,0.6537873148184439
cnn_lstm,binary,noise,Dst Port,50.0,0.6200726696254073,0.041673284421275575,20,0.009318429681165516,0.019503697471991772,0.6005689721534155,0.6395763670973991
cnn_lstm,binary,noise,Dst Port,75.0,0.5789058969656274,0.044743384544114646,20,0.010004924938405378,0.020940548558632022,0.5579653484069954,0.5998464455242595
cnn_lstm,binary,noise,Fwd Act Data Pkts,5.0,0.7407620965927577,0.010963012239285072,20,0.002451404060520361,0.005130847665743317,0.7356312489270144,0.7458929442585011
cnn_lstm,binary,noise,Fwd Act Data Pkts,10.0,0.7395798928641654,0.01642932826741071,20,0.003673709483058919,0.007689162316950231,0.7318907305472151,0.7472690551811156
cnn_lstm,binary,noise,Fwd Act Data Pkts,20.0,0.7384558465829355,0.022282067499720642,20,0.004982421760861413,0.01042832859469034,0.7280275179882452,0.7488841751776258
