model,method,feature,noise_percentage,n,baseline,median_value,median_delta,mean_delta,p_value,significant
tabnet,labels,label_generic,10.0,20,0.8833252598050216,0.8792359672957071,-0.004089292509314613,-0.0054149941643446995,4.76837158203125e-05,True
tabnet,labels,label_generic,20.0,20,0.8833252598050216,0.8754980450123614,-0.007827214792660242,-0.008725760856115362,9.5367431640625e-06,True
tabnet,labels,label_generic,35.0,20,0.8833252598050216,0.8704598484946473,-0.01286541131037433,-0.016333754636448334,1.9073486328125e-06,True
tabnet,labels,label_generic,50.0,20,0.8833252598050216,-0.08750759235711064,-0.9708328521621323,-0.9560125564172764,1.9073486328125e-06,True
tabnet,labels,label_generic,75.0,20,0.8833252598050216,-0.7899983216595893,-1.673323581464611,-1.6422234800247928,1.9073486328125e-06,True
tabnet,missing,Bwd Byts_b Avg,5.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Bwd Byts_b Avg,10.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Bwd Byts_b Avg,20.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Bwd Byts_b Avg,35.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Bwd Byts_b Avg,50.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Bwd Byts_b Avg,75.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Dst Port,5.0,20,0.8833252598050216,0.8773603867399558,-0.005964873065065934,-0.021772695851549638,0.0001399457931085244,True
tabnet,missing,Dst Port,10.0,20,0.8833252598050216,0.8683951653578352,-0.01493009444718646,-0.038131887562541184,8.844915021211901e-05,True
tabnet,missing,Dst Port,20.0,20,0.8833252598050216,0.8563345551334489,-0.026990704671572774,-0.053569432406550946,8.844915021211901e-05,True
tabnet,missing,Dst Port,35.0,20,0.8833252598050216,0.7460383804736099,-0.13728687933141176,-0.11949133599578528,8.844915021211901e-05,True
tabnet,missing,Dst Port,50.0,20,0.8833252598050216,0.7059580211446912,-0.17736723866033044,-0.14353942084095603,8.844915021211901e-05,True
tabnet,missing,Dst Port,75.0,20,0.8833252598050216,0.7015384148289828,-0.1817868449760388,-0.17190544606896113,8.844915021211901e-05,True
tabnet,missing,Fwd Act Data Pkts,5.0,20,0.8833252598050216,0.8799481918014849,-0.0033770680035368206,-0.0034196222555288925,0.03332485137761509,True
tabnet,missing,Fwd Act Data Pkts,10.0,20,0.8833252598050216,0.8822672802933696,-0.0010579795116519852,-0.001153852638090863,0.2958354492077534,False
tabnet,missing,Fwd Act Data Pkts,20.0,20,0.8833252598050216,0.8788873877033967,-0.0044378721016248845,-0.0033140191688075804,0.12582555325177947,False
tabnet,missing,Fwd Act Data Pkts,35.0,20,0.8833252598050216,0.8811592310385704,-0.0021660287664512223,-0.0012879321128190125,0.27892307181082354,False
tabnet,missing,Fwd Act Data Pkts,50.0,20,0.8833252598050216,0.8808284405461466,-0.002496819258875016,-0.0019945131292989694,0.12582555325177947,False
tabnet,missing,Fwd Act Data Pkts,75.0,20,0.8833252598050216,0.8811321287959748,-0.002193131009046889,-0.003052360802383208,0.21791717433594315,False
tabnet,missing,Fwd Blk Rate Avg,5.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Blk Rate Avg,10.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Blk Rate Avg,20.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Blk Rate Avg,35.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Blk Rate Avg,50.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Blk Rate Avg,75.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,missing,Fwd Seg Size Min,5.0,20,0.8833252598050216,0.8784251814412242,-0.0049000783637974665,-0.009085210826860757,0.0005161332499597185,True
tabnet,missing,Fwd Seg Size Min,10.0,20,0.8833252598050216,0.8787370225152905,-0.004588237289731123,-0.0034510577734456595,0.005729764736498867,True
tabnet,missing,Fwd Seg Size Min,20.0,20,0.8833252598050216,0.879871973621553,-0.0034532861834685735,-0.01201550805477698,0.02275690685955615,True
tabnet,missing,Fwd Seg Size Min,35.0,20,0.8833252598050216,0.8753163359542651,-0.008008923850756633,-0.00822690433065027,0.000389773883251227,True
tabnet,missing,Fwd Seg Size Min,50.0,20,0.8833252598050216,0.8749227843634529,-0.00840247544156869,-0.011680405729022686,8.844915021211901e-05,True
tabnet,missing,Fwd Seg Size Min,75.0,20,0.8833252598050216,0.8682438967219916,-0.01508136308302993,-0.01879229249661874,8.844915021211901e-05,True
tabnet,missing,Idle Mean,5.0,20,0.8833252598050216,0.8789824158266053,-0.004342843978416333,-0.00847347109959729,0.0035889055532021094,True
tabnet,missing,Idle Mean,10.0,20,0.8833252598050216,0.8821424777935214,-0.0011827820115002385,-0.004941829347348747,0.12582555325177947,False
tabnet,missing,Idle Mean,20.0,20,0.8833252598050216,0.8818614004704985,-0.0014638593345230877,-0.007481259547726815,0.23218491408216846,False
tabnet,missing,Idle Mean,35.0,20,0.8833252598050216,0.8869507424222995,0.0036254826172779087,-0.0008207172387734385,0.3134209087922204,False
tabnet,missing,Idle Mean,50.0,20,0.8833252598050216,0.8825500549170244,-0.0007752048879972606,-0.008316909451079718,0.1789182527836226,False
tabnet,missing,Idle Mean,75.0,20,0.8833252598050216,0.8796388351538248,-0.00368642465119684,-0.005862720823501017,0.006419983764874424,True
tabnet,missing,Init Fwd Win Byts,5.0,20,0.8833252598050216,0.8812056277908871,-0.002119632014134565,-0.004353827601858334,0.027607480195292144,True
tabnet,missing,Init Fwd Win Byts,10.0,20,0.8833252598050216,0.8761490579564182,-0.007176201848603403,-0.00701847695244689,0.0007787676862143366,True
tabnet,missing,Init Fwd Win Byts,20.0,20,0.8833252598050216,0.8815076315561827,-0.001817628248838854,-0.005014263852578249,0.12582555325177947,False
tabnet,missing,Init Fwd Win Byts,35.0,20,0.8833252598050216,0.8782961883283873,-0.005029071476634339,-0.007445243542474489,8.844915021211901e-05,True
tabnet,missing,Init Fwd Win Byts,50.0,20,0.8833252598050216,0.8768995882737198,-0.006425671531301802,-0.008537504167607712,0.0001399457931085244,True
tabnet,missing,Init Fwd Win Byts,75.0,20,0.8833252598050216,0.8742213617729088,-0.009103898032112867,-0.011809080237046077,8.844915021211901e-05,True
tabnet,missing,PSH Flag Cnt,5.0,20,0.8833252598050216,0.8766284543156673,-0.006696805489354363,-0.006835988086436323,0.00029280420251613496,True
tabnet,missing,PSH Flag Cnt,10.0,20,0.8833252598050216,0.8766373242959793,-0.0066879355090423975,-0.005679647980914654,0.00016264151523010344,True
tabnet,missing,PSH Flag Cnt,20.0,20,0.8833252598050216,0.878760161435234,-0.004565098369787579,-0.00946436432599133,0.001505852119293462,True
tabnet,missing,PSH Flag Cnt,35.0,20,0.8833252598050216,0.8773084771558435,-0.006016782649178154,-0.008616318726448541,0.0001032027839634719,True
tabnet,missing,PSH Flag Cnt,50.0,20,0.8833252598050216,0.8792234106643786,-0.004101849140642988,-0.004527795977101229,0.0006798746354693244,True
tabnet,missing,PSH Flag Cnt,75.0,20,0.8833252598050216,0.8744093351841691,-0.008915924620852611,-0.012220547029648126,0.0002188021038963283,True
tabnet,missing,Protocol,5.0,20,0.8833252598050216,0.8822800640468805,-0.0010451957581411042,-0.0022931240305290312,0.3316807695178907,False
tabnet,missing,Protocol,10.0,20,0.8833252598050216,0.8803557609634757,-0.002969498841545959,-0.0036628465695430824,0.10839598533148594,False
tabnet,missing,Protocol,20.0,20,0.8833252598050216,0.8774569202986732,-0.005868339506348463,-0.00476583126867976,0.0019425267872278345,True
tabnet,missing,Protocol,35.0,20,0.8833252598050216,0.8801472826074485,-0.0031779771975731785,-0.0025301888821815444,0.02275690685955615,True
tabnet,missing,Protocol,50.0,20,0.8833252598050216,0.8803150154334272,-0.003010244371594528,-0.003623598440922471,0.001017794509228971,True
tabnet,missing,Protocol,75.0,20,0.8833252598050216,0.8754078021258414,-0.007917457679180284,-0.007823067566799879,0.0005927619658566589,True
tabnet,missing,Timestamp,5.0,20,0.8833252598050216,0.8795800204358397,-0.003745239369181863,-0.00483024280378308,0.007184128373726576,True
tabnet,missing,Timestamp,10.0,20,0.8833252598050216,0.8778917000015332,-0.005433559803488419,-0.006103993221121218,0.0005161332499597185,True
tabnet,missing,Timestamp,20.0,20,0.8833252598050216,0.8788379085222228,-0.004487351282798868,-0.004900572078067456,0.007184128373726576,True
tabnet,missing,Timestamp,35.0,20,0.8833252598050216,0.880885466917771,-0.0024397928872506025,-0.004722800765863749,0.10839598533148594,False
tabnet,missing,Timestamp,50.0,20,0.8833252598050216,0.8778047873620021,-0.0055204724430195085,-0.008641353753345921,0.0022019744329783045,True
tabnet,missing,Timestamp,75.0,20,0.8833252598050216,0.8809404380760759,-0.002384821728945663,-0.002821580395194351,0.02508084098587283,True
tabnet,noise,Bwd Byts_b Avg,5.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Bwd Byts_b Avg,10.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Bwd Byts_b Avg,20.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Bwd Byts_b Avg,35.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Bwd Byts_b Avg,50.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Bwd Byts_b Avg,75.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,noise,Dst Port,5.0,20,0.8833252598050216,0.874637082455096,-0.008688177349925719,-0.012175642162744532,3.814697265625e-06,True
tabnet,noise,Dst Port,10.0,20,0.8833252598050216,0.873340634449544,-0.009984625355477617,-0.013685076297467819,3.814697265625e-06,True
tabnet,noise,Dst Port,20.0,20,0.8833252598050216,0.8702751046354291,-0.01305015516959257,-0.031555909734629115,5.7220458984375e-06,True
tabnet,noise,Dst Port,35.0,20,0.8833252598050216,0.8575430486338997,-0.025782211171121838,-0.04093475820335628,1.9073486328125e-06,True
tabnet,noise,Dst Port,50.0,20,0.8833252598050216,0.8249484472085544,-0.058376812596467154,-0.07962315670365443,1.9073486328125e-06,True
tabnet,noise,Dst Port,75.0,20,0.8833252598050216,0.7383715209767612,-0.14495373882826046,-0.12459373007747451,1.9073486328125e-06,True
tabnet,noise,Fwd Act Data Pkts,5.0,20,0.8833252598050216,0.8849634315602487,0.0016381717552270691,0.0011885906907504185,0.36827659606933594,False
tabnet,noise,Fwd Act Data Pkts,10.0,20,0.8833252598050216,0.8823459653035841,-0.0009792945014375776,-0.0005954464124031334,0.49800872802734375,False
tabnet,noise,Fwd Act Data Pkts,20.0,20,0.8833252598050216,0.8838556239862081,0.0005303641811865156,0.0017106462972779068,0.16495704650878906,False
tabnet,noise,Fwd Act Data Pkts,35.0,20,0.8833252598050216,0.8823997879569826,-0.0009254718480390389,0.00018664483762915186,0.8983173370361328,False
tabnet,noise,Fwd Act Data Pkts,50.0,20,0.8833252598050216,0.8852003677380685,0.0018751079330469045,0.001849121228829964,0.1893482208251953,False
tabnet,noise,Fwd Act Data Pkts,75.0,20,0.8833252598050216,0.8831512837570482,-0.00017397604797342314,-0.00025193204582822925,0.7285060882568359,False
tabnet,noise,Fwd Blk Rate Avg,5.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Fwd Blk Rate Avg,10.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Fwd Blk Rate Avg,20.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Fwd Blk Rate Avg,35.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Fwd Blk Rate Avg,50.0,20,0.8833252598050216,0.8823849949593167,-0.0009402648457049745,-0.004892268411397177,0.10839598533148594,False
tabnet,noise,Fwd Blk Rate Avg,75.0,20,0.8833252598050216,0.8816074611210832,-0.0017177986839383985,-0.0017745116999563714,0.16714705875429758,False
tabnet,noise,Fwd Seg Size Min,5.0,20,0.8833252598050216,0.8787388561812621,-0.004586403623759505,-0.0061926601859657645,0.00171142256919972,True
tabnet,noise,Fwd Seg Size Min,10.0,20,0.8833252598050216,0.8797259341680916,-0.00359932563692994,-0.0032259285423549946,0.002818460765308252,True
tabnet,noise,Fwd Seg Size Min,20.0,20,0.8833252598050216,0.8801778365688662,-0.003147423236155411,-0.011988523009323904,0.05689299188125912,False
tabnet,noise,Fwd Seg Size Min,35.0,20,0.8833252598050216,0.8753163359542651,-0.008008923850756633,-0.008311322232629153,0.0007787676862143366,True
tabnet,noise,Fwd Seg Size Min,50.0,20,0.8833252598050216,0.8762085566695541,-0.007116703135467473,-0.01601211186162272,8.844915021211901e-05,True
tabnet,noise,Fwd Seg Size Min,75.0,20,0.8833252598050216,0.8683448845221243,-0.014980375282897307,-0.018239333837808715,8.844915021211901e-05,True
tabnet,noise,Idle Mean,5.0,20,0.8833252598050216,0.8793217348336528,-0.004003524971368855,-0.003987163230670715,0.039989471435546875,True
tabnet,noise,Idle Mean,10.0,20,0.8833252598050216,0.8785866430610112,-0.004738616744010382,-0.005513982942395917,0.009435653686523438,True
tabnet,noise,Idle Mean,20.0,20,0.8833252598050216,0.8768828977480971,-0.006442362056924444,-0.006863624561389442,0.000850677490234375,True
tabnet,noise,Idle Mean,35.0,20,0.8833252598050216,0.8838350173256674,0.0005097575206457483,-0.000974146351599009,0.8408222198486328,False
tabnet,noise,Idle Mean,50.0,20,0.8833252598050216,0.8815297218817133,-0.001795537923308388,-0.0018853881848343579,0.3299827575683594,False
tabnet,noise,Idle Mean,75.0,20,0.8833252598050216,0.8828458680011182,-0.0004793918039034395,-0.007114399738789157,0.2773551940917969,False
tabnet,noise,Init Fwd Win Byts,5.0,20,0.8833252598050216,0.8809137101044375,-0.002411549700584048,-0.0064403301040139695,0.10539817810058594,False
tabnet,noise,Init Fwd Win Byts,10.0,20,0.8833252598050216,0.876371125908591,-0.006954133896430625,-0.009313537623538592,0.002712249755859375,True
tabnet,noise,Init Fwd Win Byts,20.0,20,0.8833252598050216,0.8780925481895208,-0.005232711615500929,-0.01392930329118915,0.0004825592041015625,True
tabnet,noise,Init Fwd Win Byts,35.0,20,0.8833252598050216,0.8725869268967733,-0.010738332908248327,-0.01801737441956041,1.9073486328125e-06,True
tabnet,noise,Init Fwd Win Byts,50.0,20,0.8833252598050216,0.8725386593143742,-0.010786600490647336,-0.029870334058729565,1.9073486328125e-06,True
tabnet,noise,Init Fwd Win Byts,75.0,20,0.8833252598050216,0.8663016488551581,-0.017023610949863488,-0.03999383566449251,1.9073486328125e-06,True
tabnet,noise,PSH Flag Cnt,5.0,20,0.8833252598050216,0.8779377638743471,-0.005387495930674613,-0.006722214448983127,0.0001032027839634719,True
tabnet,noise,PSH Flag Cnt,10.0,20,0.8833252598050216,0.8763637979477661,-0.006961461857255602,-0.00691541082204164,0.0005927619658566589,True
tabnet,noise,PSH Flag Cnt,20.0,20,0.8833252598050216,0.8790156347317729,-0.004309625073248724,-0.009377195579484864,0.006419983764874424,True
tabnet,noise,PSH Flag Cnt,35.0,20,0.8833252598050216,0.8784625522470926,-0.004862707557929058,-0.008213566278877682,0.0001202578206387046,True
tabnet,noise,PSH Flag Cnt,50.0,20,0.8833252598050216,0.8786096168422408,-0.004715642962780875,-0.004714168704639976,0.002492835955186284,True
tabnet,noise,PSH Flag Cnt,75.0,20,0.8833252598050216,0.8744093351841691,-0.008915924620852611,-0.012220547029648126,0.0002188021038963283,True
tabnet,noise,Protocol,5.0,20,0.8833252598050216,0.8802378017964714,-0.0030874580085502035,-0.0030521175707867608,0.07929551941222376,False
tabnet,noise,Protocol,10.0,20,0.8833252598050216,0.8805624990600811,-0.0027627607449404734,-0.0031794381178197385,0.20429082561000145,False
tabnet,noise,Protocol,20.0,20,0.8833252598050216,0.878441197262756,-0.004884062542265588,-0.004435112927717555,0.002818460765308252,True
tabnet,noise,Protocol,35.0,20,0.8833252598050216,0.8780494200452966,-0.005275839759724954,-0.0049300743967613855,0.0035889055532021094,True
tabnet,noise,Protocol,50.0,20,0.8833252598050216,0.8777580842532111,-0.0055671755518105215,-0.00486123435057727,0.0004488206370567378,True
tabnet,noise,Protocol,75.0,20,0.8833252598050216,0.8754078021258414,-0.007917457679180284,-0.007823067566799879,0.0005927619658566589,True
tabnet,noise,Timestamp,5.0,14,0.8833252598050216,0.8789731067406019,-0.004352153064419717,-0.007004502274848382,0.001882296697607232,True
tabnet,noise,Timestamp,10.0,14,0.8833252598050216,0.8759777831590364,-0.007347476645985229,-0.0083922965088941,0.002857948071919034,True
tabnet,noise,Timestamp,20.0,14,0.8833252598050216,0.877964553320649,-0.005360706484372646,-0.0063595473594841535,0.047934751018931465,True
tabnet,noise,Timestamp,35.0,14,0.8833252598050216,0.8816639521628895,-0.0016613076421320705,-0.003192853498910036,0.12395016441234137,False
tabnet,noise,Timestamp,50.0,14,0.8833252598050216,0.8795144640111388,-0.0038107957938828263,-0.0110015755789838,0.1400483976968418,False
tabnet,noise,Timestamp,75.0,14,0.8833252598050216,0.8777997693533732,-0.005525490451648352,-0.00428296655361482,0.1577089872370102,False
tabnet,outliers,Bwd Byts_b Avg,5.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Bwd Byts_b Avg,10.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Bwd Byts_b Avg,20.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Bwd Byts_b Avg,35.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Bwd Byts_b Avg,50.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Bwd Byts_b Avg,75.0,20,0.8833252598050216,0.8790523675831754,-0.004272892221846181,-0.009493119784367548,0.02275690685955615,True
tabnet,outliers,Dst Port,5.0,20,0.8833252598050216,0.8773876629606632,-0.005937596844358517,-0.005740901895729978,0.0019855499267578125,True
tabnet,outliers,Dst Port,10.0,20,0.8833252598050216,0.877055213442218,-0.006270046362803594,-0.009247985711328205,9.5367431640625e-06,True
tabnet,outliers,Dst Port,20.0,20,0.8833252598050216,0.8742474755374277,-0.009077784267594036,-0.014801896462908049,3.62396240234375e-05,True
tabnet,outliers,Dst Port,35.0,20,0.8833252598050216,0.8721010449324662,-0.011224214872555427,-0.017997944199654687,1.9073486328125e-06,True
tabnet,outliers,Dst Port,50.0,20,0.8833252598050216,0.855551971332297,-0.02777328847272459,-0.03651147518712587,1.9073486328125e-06,True
tabnet,outliers,Dst Port,75.0,20,0.8833252598050216,0.8154855163596466,-0.06783974344537502,-0.09795474459352875,1.9073486328125e-06,True
tabnet,outliers,Fwd Act Data Pkts,5.0,20,0.8833252598050216,0.8850867392011785,0.0017614793961568953,0.0012151032972038233,0.38837623596191406,False
tabnet,outliers,Fwd Act Data Pkts,10.0,20,0.8833252598050216,0.8861960870253291,0.0028708272203075147,0.0019360586532623514,0.1230926513671875,False
tabnet,outliers,Fwd Act Data Pkts,20.0,20,0.8833252598050216,0.8834481792055497,0.00012291940052805428,0.0005109847496501119,0.7285060882568359,False
tabnet,outliers,Fwd Act Data Pkts,35.0,20,0.8833252598050216,0.8831818822620947,-0.00014337754292698124,0.0015410828095774264,0.36827659606933594,False
tabnet,outliers,Fwd Act Data Pkts,50.0,20,0.8833252598050216,0.885334540612007,0.0020092808069853696,0.001955773387374954,0.16495704650878906,False
tabnet,outliers,Fwd Act Data Pkts,75.0,20,0.8833252598050216,0.8864621260331442,0.003136866228122648,0.0031666848200649633,0.005580902099609375,True
tabnet,outliers,Fwd Blk Rate Avg,5.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Fwd Blk Rate Avg,10.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Fwd Blk Rate Avg,20.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Fwd Blk Rate Avg,35.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Fwd Blk Rate Avg,50.0,20,0.8833252598050216,0.8770162216620518,-0.006309038142969736,-0.009123891269905232,0.0005927619658566589,True
tabnet,outliers,Fwd Blk Rate Avg,75.0,20,0.8833252598050216,0.8790523675831754,-0.004272892221846181,-0.009493119784367548,0.02275690685955615,True
tabnet,outliers,Fwd Seg Size Min,5.0,20,0.8833252598050216,0.879005880211267,-0.004319379593754669,-0.008633946026956902,0.0001202578206387046,True
tabnet,outliers,Fwd Seg Size Min,10.0,20,0.8833252598050216,0.8818454318137235,-0.0014798279912980883,-0.002760426511123687,0.013733063102053016,True
tabnet,outliers,Fwd Seg Size Min,20.0,20,0.8833252598050216,0.878478588597225,-0.004846671207796638,-0.006812356621951449,0.008961626956658936,True
tabnet,outliers,Fwd Seg Size Min,35.0,20,0.8833252598050216,0.8782754013418503,-0.005049858463171297,-0.007981596692898963,0.0019425267872278345,True
tabnet,outliers,Fwd Seg Size Min,50.0,20,0.8833252598050216,0.8762616899102076,-0.0070635698948139924,-0.007964449172038701,0.0002532800272204937,True
tabnet,outliers,Fwd Seg Size Min,75.0,20,0.8833252598050216,0.8719501226279059,-0.01137513717711569,-0.013374747850589008,0.0001399457931085244,True
tabnet,outliers,Idle Mean,5.0,20,0.8833252598050216,0.8812989517682637,-0.0020263080367579622,-0.00442000168306782,0.082550048828125,False
tabnet,outliers,Idle Mean,10.0,20,0.8833252598050216,0.8779577069802025,-0.005367552824819155,-0.003989952297869409,0.01923370361328125,True
tabnet,outliers,Idle Mean,20.0,20,0.8833252598050216,0.881780683008744,-0.0015445767962776746,-0.0032307873203152706,0.2305126190185547,False
tabnet,outliers,Idle Mean,35.0,20,0.8833252598050216,0.8787965622568421,-0.004528697548179583,-0.005585578720731232,0.009435653686523438,True
tabnet,outliers,Idle Mean,50.0,20,0.8833252598050216,0.8803520566038254,-0.002973203201196206,-0.002292038386289802,0.21616744995117188,False
tabnet,outliers,Idle Mean,75.0,20,0.8833252598050216,0.8794169487629053,-0.003908311042116253,-0.003466392858487355,0.1230926513671875,False
tabnet,outliers,Init Fwd Win Byts,5.0,20,0.8833252598050216,0.8720317015132699,-0.011293558291751715,-0.013603423743803184,3.814697265625e-06,True
tabnet,outliers,Init Fwd Win Byts,10.0,20,0.8833252598050216,0.8785422671743236,-0.004782992630698035,-0.01101162014338592,0.0001678466796875,True
tabnet,outliers,Init Fwd Win Byts,20.0,20,0.8833252598050216,0.8733574229117533,-0.0099678368932683,-0.02067165794859786,6.29425048828125e-05,True
tabnet,outliers,Init Fwd Win Byts,35.0,20,0.8833252598050216,0.8686271498406803,-0.014698109964341288,-0.02320917745189398,1.9073486328125e-06,True
tabnet,outliers,Init Fwd Win Byts,50.0,20,0.8833252598050216,0.8690030106183394,-0.014322249186682234,-0.024209309652154808,1.9073486328125e-06,True
tabnet,outliers,Init Fwd Win Byts,75.0,20,0.8833252598050216,0.8397430832869461,-0.0435821765180755,-0.045206888299235685,1.9073486328125e-06,True
tabnet,outliers,PSH Flag Cnt,5.0,20,0.8833252598050216,0.8774338285192332,-0.0058914312857883955,-0.005876661148280654,0.001209259033203125,True
tabnet,outliers,PSH Flag Cnt,10.0,20,0.8833252598050216,0.8791230476533112,-0.004202212151710516,-0.00922153888322969,6.29425048828125e-05,True
tabnet,outliers,PSH Flag Cnt,20.0,20,0.8833252598050216,0.8789926063570035,-0.004332653448018087,-0.003911428971043712,0.0072956085205078125,True
tabnet,outliers,PSH Flag Cnt,35.0,20,0.8833252598050216,0.8790375088711352,-0.004287750933886447,-0.005252577818768195,0.001689910888671875,True
tabnet,outliers,PSH Flag Cnt,50.0,20,0.8833252598050216,0.8761220626122319,-0.007203197192789779,-0.007232655172958874,2.6702880859375e-05,True
tabnet,outliers,PSH Flag Cnt,75.0,20,0.8833252598050216,0.874721032332294,-0.008604227472727655,-0.016278714804816664,1.9073486328125e-06,True
tabnet,outliers,Protocol,5.0,20,0.8833252598050216,0.8784394609972628,-0.0048857988077588566,-0.008507786450701493,0.001017794509228971,True
tabnet,outliers,Protocol,10.0,20,0.8833252598050216,0.880140940313449,-0.0031843194915726625,-0.005177369390412379,0.07929551941222376,False
tabnet,outliers,Protocol,20.0,20,0.8833252598050216,0.8797873840714397,-0.0035378757335818856,-0.0026404981475347477,0.052201543701691125,False
tabnet,outliers,Protocol,35.0,20,0.8833252598050216,0.8783358777273567,-0.004989382077665028,-0.005443040988097331,0.0006798746354693244,True
tabnet,outliers,Protocol,50.0,20,0.8833252598050216,0.8771914816187691,-0.0061337781862524365,-0.00551428003902511,0.007184128373726576,True
tabnet,outliers,Protocol,75.0,20,0.8833252598050216,0.876558040296396,-0.006767219508625633,-0.00639033763784973,0.0005927619658566589,True
tabnet,outliers,Timestamp,5.0,20,0.8833252598050216,0.8790234317821018,-0.004301828022919785,-0.005598093555029415,0.021484375,True
tabnet,outliers,Timestamp,10.0,20,0.8833252598050216,0.8788165274669915,-0.004508732338030119,-0.0036805659561441884,0.11398696899414062,False
tabnet,outliers,Timestamp,20.0,20,0.8833252598050216,0.8770322876530134,-0.006292972152008247,-0.010293490592377146,0.00485992431640625,True
tabnet,outliers,Timestamp,35.0,20,0.8833252598050216,0.8801020232101895,-0.003223236594832146,-0.003966720699441628,0.029575347900390625,True
tabnet,outliers,Timestamp,50.0,20,0.8833252598050216,0.8779212212370173,-0.00540403856800431,-0.008050872259010888,0.0003948211669921875,True
tabnet,outliers,Timestamp,75.0,20,0.8833252598050216,0.8784540104666922,-0.0048712493383293864,-0.00481209781468776,0.03276824951171875,True
