model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Dst Port,10.0,0.7352796415283381,0.0191125038429381,20,0.004273685781303556,0.00894492714125111,0.7263347143870871,0.7442245686695892
cnn_lstm,binary,noise,Dst Port,20.0,0.7251399705972432,0.017913224696905167,20,0.004005518811850802,0.008383647223588718,0.7167563233736545,0.733523617820832
cnn_lstm,binary,noise,Dst Port,35.0,0.6803959073818228,0.02872671297482522,20,0.006423488298183439,0.013444515521308228,0.6669513918605146,0.693840422903131
cnn_lstm,binary,noise,Dst Port,50.0,0.6730035983033318,0.028440586222979486,20,0.006359508411452612,0.013310604079382289,0.6596929942239494,0.6863142023827141
cnn_lstm,binary,noise,Dst Port,75.0,0.6458598330558891,0.03079911626820312,20,0.006886891762262182,0.014414430118521174,0.631445402937368,0.6602742631744103
cnn_lstm,binary,noise,Fwd Act Data Pkts,5.0,0.7586102772671254,0.008912788453724126,20,0.0019929600851602385,0.004171313397716011,0.7544389638694093,0.7627815906648414
cnn_lstm,binary,noise,Fwd Act Data Pkts,10.0,0.7589705258276698,0.012704525646322221,20,0.0028408182967065935,0.00594590102921014,0.7530246247984597,0.7649164268568799
cnn_lstm,binary,noise,Fwd Act Data Pkts,20.0,0.7577157215092527,0.01664917591589455,20,0.003722868911729253,0.00779205418365821,0.7499236673255945,0.765507775692911
cnn_lstm,binary,noise,Fwd Act Data Pkts,35.0,0.7630232105876156,0.01399601651753509,20,0.0031296044347418335,0.006550337362697576,0.756472873224918,0.7695735479503132
cnn_lstm,binary,noise,Fwd Act Data Pkts,50.0,0.7715083010629045,0.011776237823953609,20,0.002633246829356447,0.005511448955037454,0.765996852107867,0.7770197500179419
cnn_lstm,binary,noise,Fwd Act Data Pkts,75.0,0.7766366942456456,0.018458815854930116,20,0.004127516703577463,0.008638991745559719,0.7679977025000859,0.7852756859912053
cnn_lstm,binary,noise,Fwd Blk Rate Avg,5.0,0.7603411347160751,0.009281016786099832,20,0.002075298443403585,0.0043436495621198236,0.7559974851539553,0.764684784278195
cnn_lstm,binary,noise,Fwd Blk Rate Avg,10.0,0.7595068740273909,0.010651041830673332,20,0.0023816453564579373,0.004984841020136314,0.7545220330072546,0.7644917150475272
cnn_lstm,binary,noise,Fwd Blk Rate Avg,20.0,0.7584576452937545,0.011405425154178177,20,0.0025503305957028425,0.0053379032834995205,0.753119742010255,0.763795548577254
cnn_lstm,binary,noise,Fwd Blk Rate Avg,35.0,0.7603050810022709,0.009915291628157677,20,0.0022171266097295132,0.004640499325832614,0.7556645816764382,0.7649455803281036
cnn_lstm,binary,noise,Fwd Blk Rate Avg,50.0,0.757869707138597,0.011004616661802299,20,0.0024607070922116753,0.00515031913485216,0.7527193880037448,0.7630200262734492
cnn_lstm,binary,noise,Fwd Blk Rate Avg,75.0,0.7624143943229594,0.010717835650612717,20,0.002396580908644072,0.005016101490127764,0.7573982928328317,0.7674304958130872
cnn_lstm,binary,noise,Fwd Seg Size Min,5.0,0.7411761603631595,0.017314971370353566,20,0.0038717453012573257,0.008103656048073926,0.7330725043150855,0.7492798164112334
cnn_lstm,binary,noise,Fwd Seg Size Min,10.0,0.7485887163450291,0.017198397734061045,20,0.0038456786437438845,0.00804909790688027,0.7405396184381489,0.7566378142519093
cnn_lstm,binary,noise,Fwd Seg Size Min,20.0,0.7462901111250633,0.012288980748786515,20,0.0027478996328472913,0.0057514200306491405,0.7405386910944142,0.7520415311557124
cnn_lstm,binary,noise,Fwd Seg Size Min,35.0,0.7464604337337364,0.01171071536782874,20,0.0026185955627616516,0.005480783501626999,0.7409796502321094,0.7519412172353633
cnn_lstm,binary,noise,Fwd Seg Size Min,50.0,0.7534188000886,0.019394434668395008,20,0.004336727430370983,0.0090768748291788,0.7443419252594211,0.7624956749177788
