model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,noise,Protocol,20.0,0.5348952422290735,0.29494944037939397,5,0.13190539972276924,0.366228101409441,0.16866714081963247,0.9011233436385144
cnn_lstm,binary,noise,Protocol,30.0,0.44353783455764634,0.40250828249919174,5,0.18000717623497633,0.49978004335807663,-0.05624220880043029,0.943317877915723
cnn_lstm,binary,noise,Protocol,50.0,0.7429242206860571,0.0,4,0.0,0.0,0.7429242206860571,0.7429242206860571
cnn_lstm,binary,noise,Protocol,75.0,0.7502294480136358,0.0,4,0.0,0.0,0.7502294480136358,0.7502294480136358
cnn_lstm,binary,noise,Timestamp,1.0,0.7570265300761755,0.0,5,0.0,0.0,0.7570265300761755,0.7570265300761755
cnn_lstm,binary,noise,Timestamp,5.0,0.7762283331161215,0.0,5,0.0,0.0,0.7762283331161215,0.7762283331161215
cnn_lstm,binary,noise,Timestamp,10.0,0.8095117632178093,0.0,5,0.0,0.0,0.8095117632178093,0.8095117632178093
cnn_lstm,binary,noise,Timestamp,20.0,0.8376694759985343,0.0,5,0.0,0.0,0.8376694759985343,0.8376694759985343
cnn_lstm,binary,noise,Timestamp,30.0,0.7377695949500263,0.0,5,0.0,0.0,0.7377695949500263,0.7377695949500263
cnn_lstm,binary,noise,Timestamp,50.0,0.7351725976276157,0.0,4,0.0,0.0,0.7351725976276157,0.7351725976276157
cnn_lstm,binary,noise,Timestamp,75.0,0.7936548223350254,0.0,4,0.0,0.0,0.7936548223350254,0.7936548223350254
cnn_lstm,binary,outliers,Down_Up Ratio,1.0,0.7851312570912331,0.007804543578875569,5,0.0034902979951450526,0.009690620784302153,0.7754406363069309,0.7948218778755353
cnn_lstm,binary,outliers,Down_Up Ratio,5.0,0.7615388609840792,0.015671053277153176,5,0.00700830808134707,0.01945818266817421,0.742080678315905,0.7809970436522534
cnn_lstm,binary,outliers,Down_Up Ratio,10.0,0.7777731146457089,0.012100237140438378,5,0.005411390557977576,0.015024428827010397,0.7627486858186985,0.7927975434727192
cnn_lstm,binary,outliers,Down_Up Ratio,20.0,0.7712300953272327,0.022597393841213276,5,0.010105861748657595,0.02805837038586599,0.7431717249413667,0.7992884657130988
cnn_lstm,binary,outliers,Down_Up Ratio,30.0,0.7532498130979469,0.034230876086187564,5,0.015308513171617468,0.04250324646319327,0.7107465666347537,0.7957530595611402
cnn_lstm,binary,outliers,Down_Up Ratio,50.0,0.7753750345967709,0.013682105837328963,4,0.0068410529186644815,0.021771283585254105,0.7536037510115168,0.7971463181820251
cnn_lstm,binary,outliers,Down_Up Ratio,75.0,0.7723759517214708,0.021629878934148535,4,0.010814939467074267,0.034417964148857456,0.7379579875726133,0.8067939158703282
cnn_lstm,binary,outliers,FIN Flag Cnt,1.0,0.7710974265037775,0.02629112147842073,5,0.011757746966090703,0.03264473901215674,0.7384526874916209,0.8037421655159342
cnn_lstm,binary,outliers,FIN Flag Cnt,5.0,0.7835776611419065,0.01667742435133446,5,0.007458370907838838,0.020707757399818765,0.7628699037420877,0.8042854185417253
cnn_lstm,binary,outliers,FIN Flag Cnt,10.0,0.7828703893418532,0.006285922603068346,5,0.00281115004835265,0.007805003791725256,0.7750653855501279,0.7906753931335784
cnn_lstm,binary,outliers,FIN Flag Cnt,20.0,0.7847279901863194,0.002708114738130832,5,0.0012111057290659162,0.003362568573342068,0.7813654216129774,0.7880905587596615
cnn_lstm,binary,outliers,FIN Flag Cnt,30.0,0.7805084546815887,0.009840096201581909,5,0.004400624802374924,0.012218093192365864,0.7682903614892228,0.7927265478739546
cnn_lstm,binary,outliers,FIN Flag Cnt,50.0,0.7533882540526176,0.0,4,0.0,0.0,0.7533882540526176,0.7533882540526176
cnn_lstm,binary,outliers,FIN Flag Cnt,75.0,0.7705627705627706,0.0,4,0.0,0.0,0.7705627705627706,0.7705627705627706
cnn_lstm,binary,outliers,Protocol,1.0,0.6723594249251482,0.1320677322154725,5,0.059062485373607074,0.16398374841636762,0.5083756765087806,0.8363431733415159
cnn_lstm,binary,outliers,Protocol,5.0,0.5536678990087639,0.3048072519391659,5,0.1363139470741759,0.37846819112428676,0.17519970788447714,0.9321360901330507
cnn_lstm,binary,outliers,Protocol,10.0,0.5832331055886397,0.24008438198167031,5,0.10736899968940809,0.2981041336376405,0.28512897195099923,0.8813372392262802
cnn_lstm,binary,outliers,Protocol,20.0,0.45195904602975945,0.41138697896610293,5,0.18397785000529646,0.5108044011120192,-0.05884535508225974,0.9627634471417786
cnn_lstm,binary,outliers,Protocol,30.0,0.5101233158333265,0.35549643926474145,5,0.15898284079101743,0.44140713012466043,0.06871618570866606,0.951530445957987
cnn_lstm,binary,outliers,Protocol,50.0,0.7804127675938982,0.0,4,0.0,0.0,0.7804127675938982,0.7804127675938982
cnn_lstm,binary,outliers,Protocol,75.0,0.8011069666706774,0.0,4,0.0,0.0,0.8011069666706774,0.8011069666706774
cnn_lstm,binary,outliers,Timestamp,1.0,0.7687367550627593,0.007878131526926771,5,0.003523207525978495,0.009781992290099021,0.7589547627726603,0.7785187473528583
cnn_lstm,binary,outliers,Timestamp,5.0,0.8503834065116033,0.03731469263348292,5,0.01668763785759569,0.046332310447034945,0.8040510960645684,0.8967157169586382
cnn_lstm,binary,outliers,Timestamp,10.0,0.8953744930376232,0.0219165184185886,5,0.00980136500281806,0.027212951886331157,0.8681615411512921,0.9225874449239543
cnn_lstm,binary,outliers,Timestamp,20.0,0.9211057180840909,0.009510540561163065,5,0.004253243039505922,0.011808895818252802,0.9092968222658381,0.9329146139023438
