model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,outliers,Protocol,10.0,0.8971133484415054,0.0480429824374818,5,0.021485474914407568,0.05965324165895687,0.8374601067825485,0.9567665901004623
cnn_lstm,binary,outliers,Protocol,20.0,0.8903741130140803,0.05538881753275116,5,0.024770632239312754,0.06877430063349456,0.8215998123805858,0.9591484136475749
cnn_lstm,binary,outliers,Protocol,30.0,0.8952855073002193,0.0551242860750267,5,0.024652330174980953,0.06844584144604574,0.8268396658541736,0.963731348746265
cnn_lstm,binary,outliers,Protocol,50.0,0.9363599212393655,0.0,4,0.0,0.0,0.9363599212393655,0.9363599212393655
cnn_lstm,binary,outliers,Protocol,75.0,0.9385889958019096,0.0,4,0.0,0.0,0.9385889958019096,0.9385889958019096
cnn_lstm,binary,outliers,Timestamp,1.0,0.9340119627001524,0.00241002491022888,5,0.0010777959053479206,0.0029924411658054585,0.931019521534347,0.9370044038659578
cnn_lstm,binary,outliers,Timestamp,5.0,0.9545120184270164,0.009892895313297333,5,0.004424237282964383,0.012283651948520047,0.9422283664784963,0.9667956703755365
cnn_lstm,binary,outliers,Timestamp,10.0,0.9662963926143331,0.0060228799034946455,5,0.00269351377690628,0.0074783931416742624,0.9588179994726588,0.9737747857560074
cnn_lstm,binary,outliers,Timestamp,20.0,0.9736300479251032,0.003098110715316931,5,0.0013855172322538311,0.003846812537658344,0.9697832353874448,0.9774768604627616
cnn_lstm,binary,outliers,Timestamp,30.0,0.9758739829847307,0.005578045991741227,5,0.0024945780038307225,0.006926058888269892,0.9689479240964608,0.9828000418730006
cnn_lstm,binary,outliers,Timestamp,50.0,0.9817308763978155,0.002077454396756901,4,0.0010387271983784505,0.003305693534677197,0.9784251828631383,0.9850365699324928
cnn_lstm,binary,outliers,Timestamp,75.0,0.9671954526878924,0.003727364018630289,4,0.0018636820093151445,0.005931067924768698,0.9612643847631237,0.9731265206126611
cnn_lstm,multiclass,duplicated,Timestamp,1.0,0.8794813686517815,1.2412670766236366e-16,5,5.551115123125783e-17,1.5412366411992026e-16,0.8794813686517814,0.8794813686517816
cnn_lstm,multiclass,duplicated,Timestamp,5.0,0.8971653601812981,0.0,5,0.0,0.0,0.8971653601812981,0.8971653601812981
cnn_lstm,multiclass,duplicated,Timestamp,10.0,0.8946019244343724,0.0,5,0.0,0.0,0.8946019244343724,0.8946019244343724
cnn_lstm,multiclass,duplicated,Timestamp,20.0,0.9123973696920162,0.0,5,0.0,0.0,0.9123973696920162,0.9123973696920162
cnn_lstm,multiclass,duplicated,Timestamp,30.0,0.8931901772114277,0.0,5,0.0,0.0,0.8931901772114277,0.8931901772114277
cnn_lstm,multiclass,duplicated,Timestamp,75.0,0.9019578704907679,0.0,3,0.0,0.0,0.9019578704907679,0.9019578704907679
cnn_lstm,multiclass,labels,FIN Flag Cnt,1.0,0.8992978415127986,0.006582776687029343,5,0.0029439072305796937,0.008173596820499382,0.8911242446922992,0.9074714383332979
cnn_lstm,multiclass,labels,FIN Flag Cnt,5.0,0.9073150796894156,0.0015688209246008651,5,0.0007015980463863213,0.0019479484617056363,0.90536713122771,0.9092630281511213
cnn_lstm,multiclass,labels,FIN Flag Cnt,10.0,0.9038600141174722,0.014946310170219343,5,0.0066841931106813805,0.01855829524434813,0.885301718873124,0.9224183093618203
