model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,35.0,0.9289611779292388,0.005130053253847425,20,0.0011471147803796826,0.00240093882850198,0.9265602391007368,0.9313621167577408
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,50.0,0.9267309682767007,0.006000080610741583,20,0.0013416588116096633,0.0028081241655078908,0.9239228441111927,0.9295390924422086
cnn_lstm,binary,outliers,BwdByts_bAvg+FwdBlkRateAvg+IdleMean,75.0,0.9284252511403895,0.005152680157105451,20,0.0011521743097602083,0.002411528545199406,0.9260137225951901,0.930836779685589
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,5.0,0.9279939586117993,0.004354125153048189,20,0.0009736119824757426,0.00203779329898189,0.9259561653128174,0.9300317519107812
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,10.0,0.9208572460532327,0.011278192466390405,20,0.0025218805018174958,0.005278356552647316,0.9155788895005854,0.92613560260588
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,20.0,0.9091214630791031,0.01531125425009331,20,0.0034237005323991205,0.007165887569401892,0.9019555755097013,0.916287350648505
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,35.0,0.8910250319694095,0.019076875815156692,20,0.004265719112101207,0.008928252710977079,0.8820967792584324,0.8999532846803866
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,50.0,0.8782416921796179,0.014894804084076943,20,0.0033305794443537536,0.006970982892150266,0.8712707092874676,0.8852126750717682
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts,75.0,0.8717348773223652,0.011283414201671949,20,0.0025230481173224998,0.0052808003999855885,0.8664540769223796,0.8770156777223508
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,5.0,0.9283087211384433,0.005153446633637368,20,0.0011523456991230608,0.002411887267258526,0.9258968338711848,0.9307206084057018
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,10.0,0.9241292381803046,0.009810404983845696,20,0.00219367324306817,0.004591410865253565,0.919537827315051,0.9287206490455582
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,20.0,0.9205284161986025,0.01028229894040453,20,0.002299191939571859,0.004812264035225596,0.9157161521633769,0.9253406802338281
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,35.0,0.9085921038045092,0.01940517056396717,20,0.004339128049600852,0.009081899382972393,0.8995102044215367,0.9176740031874816
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,50.0,0.8948657803458604,0.017574574524522442,20,0.003929794331246822,0.008225154064177011,0.8866406262816834,0.9030909344100374
cnn_lstm,binary,outliers,FwdActDataPkts+DstPort+InitFwdWinByts+Protocol+PSHFlagCnt+FwdSegSizeMin,75.0,0.8689749691715839,0.007667796843282945,20,0.0017145714979238966,0.003588639388157601,0.8653863297834263,0.8725636085597415
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,5.0,0.9316568192954747,0.0026926929331276606,20,0.0006021044441006744,0.0012602190847688544,0.9303966002107059,0.9329170383802435
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,10.0,0.9307498644881713,0.0033771547474589947,20,0.0007551547585854447,0.0015805570745202353,0.9291693074136511,0.9323304215626915
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,20.0,0.9301536494021082,0.005196355852854809,20,0.0011619404922262248,0.002431969400020519,0.9277216800020877,0.9325856188021288
cnn_lstm,binary,outliers,FwdActDataPkts+IdleMean+InitFwdWinByts,35.0,0.9289735116803575,0.007302575733451575,20,0.0016329055750838107,0.0034177106472278486,0.9255558010331296,0.9323912223275853
